id,order_id,score_anomalie,type_fraude
6d69607b-3b57-4258-a516-f2d4fdf4399b,8fcdc207-f808-4215-9590-cf6b380c1d21,0.014139180421609665,VELOCITY
225355fc-6958-4e3e-aa4d-84112d6a768c,7c2e7d46-d8b7-4f7a-88da-d48d4274be05,0.014139180421609665,VELOCITY
7337c051-31f3-44ce-bcaf-60fba9d83395,05a5b52f-1c8a-4cb7-b380-ae0cf7998c0a,0.028451784698446336,VELOCITY
93610a4b-e8df-4ec8-9449-a20d8752d32b,cf093d19-ad03-4686-9cb2-da75d48a66be,0.04143262705534356,VELOCITY
78dc3151-09ab-4d97-936b-db8182d875c7,16e00394-2b1c-4f79-84a2-5c7e1a3e804e,0.04143262705534356,VELOCITY
5bed342a-83f2-45f0-9b61-e33d66231854,0f076644-8312-48a1-95f2-74de3cc4c180,0.0013877917471665224,VELOCITY
a68b1dcf-6a9b-49b5-a2b1-2665912c11f0,d0090f84-91ed-4cd2-b720-f3236360303c,0.016331448770915746,VELOCITY
afd6114e-1310-4bc5-ab4d-350001c4029e,19b1da6d-3bb0-48ec-b2de-62b31ddfcccf,0.016331448770915746,VELOCITY
7c26a97b-9c68-4604-a5ed-f3c8aa29389f,f1ed4f85-e1ed-43b0-819c-07e9e62e479e,0.01337666181178876,VELOCITY
07ea4c74-3e8d-44e1-91c5-426167ffabf8,e77a27cf-cf14-4f4c-a2ad-119713e18f1f,0.01337666181178876,VELOCITY
3f20a999-d4c7-4f5b-a747-841f3b94717b,b755a59c-1dc6-4586-aaaf-3763bbcb0ea2,0.01337666181178876,VELOCITY
44f25f98-75a1-4f9f-832b-c304efe6efdf,8125752f-a60c-4461-a402-1620d5649606,0.01337666181178876,VELOCITY
61364fca-8a14-4229-b218-f29655a450c5,2f2fa286-514b-4670-9976-8566ab89a571,0.01337666181178876,VELOCITY
0dde88b9-bcb9-4f84-bf97-eea405964cc1,7be4e1e2-e672-473f-ab7a-899d9232b9dc,0.01337666181178876,VELOCITY
021c02b7-013f-4e77-ad13-375438949717,3ff835df-62f5-42fb-87b0-76678f354e4d,0.01337666181178876,VELOCITY
8f26e8a1-578d-4ab9-97e0-e64eb5f550e6,3ab6ad86-f6b1-471d-89a1-bb60e86fd207,0.01337666181178876,VELOCITY
1fd4f0c8-fdce-4fc8-b74c-50fa0a45025d,d58009c4-1e95-45f6-bdf7-dcf434892d4f,0.01337666181178876,VELOCITY
afe51fdc-7a8c-4778-b7dc-e92e60b92b3e,1b7d3062-65c8-47e2-b89c-7786927d5e39,0.02745994048242484,VELOCITY
0a18ee67-bf8b-482e-8cd8-a06c62ce7caf,3710eceb-b342-440f-a38c-eefb9b6116e1,0.02745994048242484,VELOCITY
2d93c7bd-d7e6-474c-ae76-c4e0cc7e3238,e22adb8f-5c9d-47f5-ba0e-6bddc518d751,0.021261305650679074,VELOCITY
40d176d3-714d-4b96-b2ea-d38c20e9f9db,178e3f30-4543-483d-9d72-09b2b5ae21a5,0.07585592462161228,VELOCITY
9cbdee08-c6a2-44f5-a3a8-98d8a0547392,4b655dc7-4b29-444a-b01d-f3c13a65243e,0.07585592462161228,VELOCITY
8cee02a5-2841-4868-a803-1cbbe21169ad,7ce549c0-842e-403d-92e4-7272fedf558b,0.07396436980774979,VELOCITY
92cdb37f-5f07-4be1-b6e2-e431b9f61f3f,f2c888a9-44ab-4d4a-bc65-f0ec577b7647,0.07396436980774979,VELOCITY
ad379342-dd89-4def-8fda-d260dd77b092,ca1c0eaa-d808-4901-addc-14a4761837c1,0.07396436980774979,VELOCITY
b4c48af4-337e-45ad-8757-162433eb71fc,c09b0cd3-7ac5-4e9a-ba2d-c9092d48adf1,0.009781262163713444,VELOCITY
15d1f23e-39f1-4283-83fa-61c7f2a47e9d,f2369fab-a16e-45f8-985e-527b653fdc7f,0.009781262163713444,VELOCITY
e8254abf-d0f5-4316-ac77-a2c7b47b03ed,74ccceca-1405-4dd2-a756-dd4ba09316d2,0.009781262163713444,VELOCITY
6ff7447c-ec8a-41df-b54b-c17695b30241,a5830077-d6c3-4d92-a152-fd1d4b84f479,0.021261305650679074,VELOCITY
9aac43f1-d061-4b2f-8d33-d6b4a3e0b5f7,bc011a78-ce92-4591-959a-c14fe49abb7b,0.04405948059832021,VELOCITY
e32a2b60-3c75-406e-aea7-8a0a87523cbf,3ecc3587-9b22-48d4-b16f-fc4f9a2479ce,0.04405948059832021,VELOCITY
47296294-0395-46cc-8937-ef5c0e759d3d,2a0ead1f-7f3c-4d78-8696-3a9f0eebb4bc,0.021261305650679074,VELOCITY
5e18df1c-5666-4210-9965-ae0543a4c4e9,4ec3a3f9-5dcc-435c-8a49-1ea54cc92332,0.03388399922966767,VELOCITY
df3d88e6-3a3e-4d8a-b02f-e5d28d75bdf2,bf087237-7881-48f9-9236-fa778007a419,0.03388399922966767,VELOCITY
e8c4dae1-b05d-4d10-aeaf-42e1d53225d0,e65315a9-a31c-4023-a163-4c9f9859e337,0.03388399922966767,VELOCITY
9142edc4-faed-4615-8445-a7ae8f8dfb57,b05778a0-81a6-422e-bf03-5c8469dc2a58,0.0887749474298547,VELOCITY
8168419b-acfd-45ea-963c-2b72d607a2ba,91be32fe-505a-47e1-a84b-7318b00ef4b2,0.021261305650679074,VELOCITY
e234fb8e-75c4-4bc6-860a-763f18b82da4,bdbb537d-9578-4eca-9eb8-3b3870e69c64,0.049388558923636694,VELOCITY
1b4a6303-4c3a-4c6c-bea1-b83d279b78bc,f5b565e3-737a-4360-972c-127551276c60,0.004917725490994673,VELOCITY
434d9843-b6c0-4da3-8544-cc2916c67c9b,e8572890-2f8a-4291-9d8b-de64b1be1c62,0.004917725490994673,VELOCITY
8eb8a5b1-7a8d-4762-adbe-7f0da5732fb6,cdb90353-484e-41be-8b66-aa1c39526a26,0.004917725490994673,VELOCITY
cb13e4f2-24e4-4a53-b016-ea36a75effec,5cb2e729-2ace-442e-b257-5bce5c2dd9a2,0.004917725490994673,VELOCITY
4fb3b1a0-b971-4c6e-8e22-f78ae7fb4af0,b2920c20-6438-41a8-83a8-a607fe764357,0.004917725490994673,VELOCITY
9c51d4e9-2855-4b3b-86b4-6805303cb07a,8d4e5832-c247-4fe5-b9b2-5a027d157281,0.053676982776729054,VELOCITY
6340ba7f-4406-4daf-a251-b96fc68f71ae,47b029a2-952c-42e8-aa86-cd0911fd7be4,0.053676982776729054,VELOCITY
c68ad180-794d-4b6a-a8d2-2fb9490a146e,c16ea1ea-8131-4ff5-823d-945e3acc60f6,0.05296215039991847,VELOCITY
1b807e2e-08e3-478d-a80c-277dcc474eb6,81867df4-1ad4-45eb-bfaf-874a2e158462,0.05296215039991847,VELOCITY
61dc8dd4-83cd-4d7e-83e3-b66ebce18c90,931dd0b6-0f57-4303-ab8e-f7a4936037cd,0.07112319621197416,VELOCITY
1e3c98e7-1685-4292-9dad-35c5fef97eb5,bd044404-83c1-4809-99b9-d7af205879c6,0.07112319621197416,VELOCITY
082fcd4a-7d3d-45d7-ac6d-ccbd483450ad,93569f44-d4a3-4cd1-8e75-a6939f953674,0.04622932325027751,VELOCITY
09f1d112-5309-4eb2-bd6a-e8a3a78bf5d9,83ae12e4-19cd-47d4-a6fb-28cf6c5cce74,0.0290922443646231,VELOCITY
d9fc5828-bdf6-45d4-8472-327da42ea9a0,a7ac4499-8ce2-41ee-8473-ae574def4e1f,0.005732725514527082,VELOCITY
17b6d8b3-22f4-4e64-b1d5-c3bb45acf148,d605fc41-bb83-44a3-bc54-511125a4a9e3,0.005732725514527082,VELOCITY
43085980-b155-47fc-8983-6cd5e1e91270,0656697d-eb98-44be-9e81-8dde648d9530,0.005732725514527082,VELOCITY
9e8730f4-e6ca-42af-ac46-8addf34c5290,667f2fd7-5e43-45fa-87e5-80cb6d97cce2,0.005732725514527082,VELOCITY
eadb64c6-34a2-409c-893d-6feeb7e07cae,e18e3864-86c0-4285-9588-e5bdfb398ab4,0.005732725514527082,VELOCITY
3c1dd5eb-f23e-4025-b426-460218131daa,8eef4cc5-1d61-4c77-89c2-6daa87ab268e,0.08859080247476347,VELOCITY
f39ed84b-5ff9-43d6-920c-eb3776c07c19,a1974a60-1476-4239-a167-dd596d45d1f6,0.08859080247476347,VELOCITY
d0deb495-4b88-4179-8724-fedb231b908a,59f49903-a81f-40e0-92fb-0021070b0a39,0.049388558923636694,VELOCITY
d671008b-2857-4b85-8fa6-453853c7d96b,fb8163a1-c2a7-46bd-9508-cedced218a1f,0.09768924599744677,VELOCITY
807b7cb6-13bb-491f-bc50-e3ec59d21e6a,7fd5ad18-ef2b-4e3b-b2b6-e9bb3f7d6a37,0.09768924599744677,VELOCITY
4276b8fa-91f6-4a14-81a7-725c58c09b44,a7124ca4-48fe-4d44-afea-51ac1f48e0ed,0.05778640749353792,VELOCITY
5b1c5046-5bd2-4db0-9ed1-aa46085182b7,28ab4bb9-8b94-473e-8ac3-d26f573fc777,0.05991197986705199,VELOCITY
93a5b94b-4407-4e38-90f1-9e0a35c4cec4,a9af06ed-0175-4516-ac87-e088f31e9c06,0.05991197986705199,VELOCITY
b112967c-fbc2-460b-aae1-8a092b03810e,ad3ae4d1-95b3-43e0-bf38-7de6ed6194e4,0.01774856614353726,VELOCITY
4bf5be2e-b6ce-45c0-a0f5-8514fb4507ac,e847cff8-1072-40af-83b9-2082b01a7a89,0.01774856614353726,VELOCITY
d781c705-fd96-4e9a-8c49-300c6a738dd0,8a0b94df-8d27-4588-abd2-1dc3e9e9f3f7,0.01774856614353726,VELOCITY
236b64b6-b337-43bb-9f91-1a4c1e9ee4fa,d8f0b5c1-784b-4ef7-922a-a30cb817a2b1,0.03388755806028876,VELOCITY
b4ed948e-b2f6-42a4-91ab-b06033e75edc,c154b3dc-01dd-45f9-a3d8-44d4a51ccb2a,0.05770181069466762,VELOCITY
4f9326ac-7aa4-4295-a56f-7a8da1e5c963,f3f5e4ca-a584-4b40-a5da-6624a97e2c33,0.05770181069466762,VELOCITY
15ed7d70-7540-4e92-ae3a-0c5447ca5565,e0d284e3-20db-4eaa-9f1f-3278a4013f01,0.05770181069466762,VELOCITY
9ef50639-1c0a-4c74-b7d3-490236a62fee,d0a9b90e-df40-48d6-81f7-7a14c0489714,0.05770181069466762,VELOCITY
f4302ac8-46af-4989-bc66-23ddc4cd0d7b,2c3bf9f0-fa08-4bff-8202-06bd0052017f,0.05770181069466762,VELOCITY
a3b9635b-2674-4017-a717-be565fd0bb13,0fa7fd9c-4f84-464d-bb56-4099daaf2638,0.05770181069466762,VELOCITY
dc73cab3-1471-45ad-ac17-031cf1069608,466fa66d-7e62-4226-9c6d-ccb8823f7811,0.05770181069466762,VELOCITY
1c405884-2bd5-4c78-bcc3-ff9402c8fb30,7d7b9613-a9bf-4f19-a5c0-ec2d5c0057cc,0.05770181069466762,VELOCITY
630a1bec-866d-4057-8cb3-a4ec7cb15bb7,faceaaa6-dacc-4ce0-95d3-619447c31069,0.05770181069466762,VELOCITY
4a48f11c-1102-4c8c-b272-2b07c8799b9f,8f1e9329-eb98-4db9-961e-9b34d1e1c10d,0.05770181069466762,VELOCITY
efab6035-0ead-4e2e-a800-d48cae182889,d4334647-1e4d-40c8-80f9-9018bc7c70e5,0.05770181069466762,VELOCITY
c241f1c9-23d4-4719-848b-2ff837473a76,27f10906-2892-446d-b80b-2f81e4b7ff9f,0.05770181069466762,VELOCITY
d36caf5e-cbd1-40e9-ad5c-e53189e78918,82a3749e-d1ae-4cd9-8837-b2dccb21d344,0.05770181069466762,VELOCITY
3f9c809e-f181-404c-9358-0534947238f4,e4f77191-b7a5-433d-9218-372322ad68ff,0.01835974860320455,VELOCITY
e946090c-8075-41f4-9195-0de12975d9a1,9508f92a-7ed6-4642-854e-a9ec004660fe,0.01835974860320455,VELOCITY
57dcb2a5-8be5-480a-9c3c-6035cd082705,4ccd47bc-3538-473d-8af3-fe488b877279,0.01835974860320455,VELOCITY
86bb58b3-4f13-4b35-96fe-5ae6eb4711b2,6159f5e7-55b4-4658-b806-868be38cc5d0,0.027260924611671178,VELOCITY
463f4215-6b29-4643-be4a-e7f9b93d0868,a6526921-58fc-4242-bf24-985ab7d85511,0.027260924611671178,VELOCITY
f5ef06d0-9439-4d9d-b5a1-c6b0a6bf384f,3e1dc60b-6b09-4269-8691-f646f31e36de,0.04622932325027751,VELOCITY
8a6aa689-1e34-4ec1-9c6d-95a078ce6e2a,8f2b8cc7-7aaf-479a-a759-4a57429a0657,0.0013877917471665224,VELOCITY
c03acd99-fd0a-4283-8df0-bd3430b7833e,19408337-fe01-492b-8746-587aef7abc44,0.007285590022948041,VELOCITY
6b063fa5-20a1-415b-92c1-7b3f9ad75da6,382773e9-8469-4f28-a8fc-6499c70fcc72,0.007285590022948041,VELOCITY
3f6c43a1-ba4c-4738-a43f-5b5bf1b0e8ff,e531a675-d848-41a5-b6bf-fe9dee299fa2,0.049388558923636694,VELOCITY
a3eac418-48fb-4cda-a83b-7636b2c423c8,be273bc0-687e-4cc5-84bc-a51618b79d83,0.04517981719248054,VELOCITY
8c76981f-0f60-4da6-b5e9-ac59c183020f,5773a9b8-ff4f-413f-bc54-91a52a70767b,0.04517981719248054,VELOCITY
ae0b5752-a219-48a9-85a2-b80fa963e70d,a94c110a-bb9b-4c17-a059-f222eb05c84d,0.049388558923636694,VELOCITY
7ca88c9e-7caa-442b-8635-060acbb77048,4d90fe69-d723-4b9e-8e71-83743a31087c,0.00020175669059296908,VELOCITY
e78cb44a-589c-443a-b565-2b68bb7989f9,8086efd0-169c-4cfc-b769-9211719ae178,0.08404670175463524,VELOCITY
1abc968f-7f6a-45fd-8ddc-a7042178ec2e,df1aef08-315e-4c69-a0d4-4f49a384d7b8,0.04428479374520411,VELOCITY
4d2d3b69-0a36-436d-a403-2b4477ffad40,d9b2115e-e331-40f4-8cbc-beddf8bc054c,0.04428479374520411,VELOCITY
81c20c04-9736-4b1d-b482-ef76a0dae0b0,24265fd1-5776-41cc-8e7a-433eab8697d8,0.06424023836112469,VELOCITY
c91001de-832f-4aa5-b5fa-32971558c37d,d0e30383-c101-459d-9f1a-4a6f4cda0c8f,0.06424023836112469,VELOCITY
b913f752-7d34-4c19-8cb8-1672c228ab1d,bcbe6f20-26f3-4329-8dfe-2c6022e9d1e9,0.00020175669059296908,VELOCITY
4131b7c5-149a-44fb-953d-f85b1fd0965e,41b8d341-63d7-4e7a-8d27-e1e3c896b92e,0.049388558923636694,VELOCITY
06b41c0c-defa-47af-aef5-9bedfd855a72,78e9f21c-1682-48c9-9b1f-ec4ae5069631,0.03894060878535721,VELOCITY
d207a2ba-9531-4fae-90be-92936d5339e0,1f94b2f8-3f06-4915-ac6a-ef22cde1fbfc,0.03894060878535721,VELOCITY
a19bd6ce-1a4c-48e7-947a-5200137444aa,a4e36d92-6f40-4745-8fa3-dbe048ca6a40,0.008783501502438895,VELOCITY
20cc1a88-eca9-4e0b-ad4a-4ac117d14bfd,2e21d56d-2b5f-403f-8d0f-fd961a361f1e,0.008783501502438895,VELOCITY
c2df78ec-eac4-468d-a8e7-525dfbbfcd90,8aa3c2e0-03c7-45d1-8d05-145179063d49,0.008783501502438895,VELOCITY
a033dde5-f10b-4ebe-8713-06d3ee484d03,4be77b7c-f9e7-4aa1-9c6a-f333c5c991db,0.008783501502438895,VELOCITY
2b899ad3-528e-4a10-8256-d821eda1456d,49ef962d-f9be-467a-b4f1-d824718d945d,0.008783501502438895,VELOCITY
90d991e2-86b3-455c-84d3-a9bcc49a8a19,27184633-5ab9-4e93-9e5d-91870477437c,0.009581486907010106,VELOCITY
6752ac7c-2869-4080-b158-a1ffdfcdc941,86c3f65c-ede6-4234-824e-07a0e0cccd3b,0.009581486907010106,VELOCITY
1d9173a7-155a-4c6b-8863-6de63de6ff7c,09fbce56-964d-4e3d-938b-76880a7a6442,0.01645365948219024,VELOCITY
decbf58b-07bb-4d7c-bb4e-56093086be98,fe6d34c9-370d-47be-9f73-90bc97049d5c,0.01645365948219024,VELOCITY
1fcd8e9c-77cd-4c0e-9324-bad1287eb377,8d4fdcb4-afb0-4f7d-8a5c-9751bbd717cd,0.03891900343307708,VELOCITY
a896f8c5-a071-4593-a322-a0f38905139d,0f65ad33-9066-49cd-9ccf-08e4e48e1ae1,0.028451784698446336,VELOCITY
f8bff395-f1b2-4fdb-98c2-8ec374f4f534,a70c1a11-da9b-460d-a0a8-cf6990a0bba8,0.004922508026396266,VELOCITY
b6c862c5-94d1-4c96-bf42-ac7c66dbbcb6,bac509b1-63d8-44b1-b69f-6cfb814bd1f9,0.007487359262008719,VELOCITY
fad05ee9-f5db-43a2-a2e0-0a1ef9029ff2,b52ac672-084e-42d8-a763-0adeb1eb86d1,0.007487359262008719,VELOCITY
2a4c5b17-35b8-48ba-bbba-ca9af5ad49eb,ac027ef7-332f-4a3c-98ec-08aec00311d2,0.028451784698446336,VELOCITY
05c837e9-0ee4-4061-8451-da4d1e3639bf,bb1577a6-a32d-4479-a035-a6483e247bd4,0.007513081135065103,VELOCITY
8bbcb328-ccdd-410e-ba41-c97cad60aed2,e18e1c29-6fac-42ec-b71a-57dc4d7e5db0,0.007513081135065103,VELOCITY
46301752-4c0e-4304-a8ff-6a25a2bace0c,59d293b6-6c40-4044-9aef-a0279963577f,0.007513081135065103,VELOCITY
921d99f9-c0dc-4c3f-99f2-dd950a937495,9084ee84-7e82-4ce4-85f1-1fff497a9e2a,0.007513081135065103,VELOCITY
173ef7d8-0cb8-439a-b40a-9db7be968a7f,9761ce80-f749-41b4-b37e-a84a5b04feb3,0.007513081135065103,VELOCITY
0157c358-0274-431d-81bd-9e4cde029e35,b051c693-dca8-42b5-9bee-a2e14a6ae3e2,0.007513081135065103,VELOCITY
367b575b-1981-43cd-baa8-3eb12dfcae72,3a5f618d-fd9d-487e-9472-dc89d0f36dbc,0.007513081135065103,VELOCITY
71a1f777-ef1b-418d-a276-5a99db20a9a1,77ab206e-dd93-4bb9-bf87-5bd826365bd5,0.007513081135065103,VELOCITY
e9484f91-dd3b-4fa4-bc2b-61b7880dcd4f,10f49b49-b766-47d7-b3c6-1e37e0df4ea4,0.007513081135065103,VELOCITY
110f1f94-b802-4622-9c8b-b4f61dc15f57,4185fef3-89ce-44bc-8bef-063c35347ba9,0.007513081135065103,VELOCITY
ff9affdf-8674-453c-8412-471035eaa548,2aaeeb65-f2af-4e4d-83bd-29366f0b72cc,0.007513081135065103,VELOCITY
0c5107de-3257-4ccd-aca1-e0e6d3fe727a,0643e057-38b6-4be9-9969-f487d17ac646,0.007513081135065103,VELOCITY
6fa39f31-7b22-47f6-a50a-b820e77e0e35,c1752151-c891-48f9-84c2-ac6df3a11b7b,0.007513081135065103,VELOCITY
54085627-37fa-46d3-8d05-be6df9c7370a,cd776be0-ee24-4b2f-9d01-978a7f7eb16b,0.044277159830926505,VELOCITY
9c9cd1d5-8b46-48b1-96cf-fca138abd0a3,727591ba-1bd8-4e7f-9e40-cee48835e795,0.044277159830926505,VELOCITY
a6bab891-28b3-4611-b729-22a01aa93dd9,eda94eb5-d343-44bf-90ab-ac7b008d90b8,0.044277159830926505,VELOCITY
e57d5b8e-f2ce-4326-b220-c7db71d31bac,3d28afd4-89d2-4615-b441-77777e6801d4,0.044277159830926505,VELOCITY
213611c4-b456-48b7-aeae-01424e855a9f,13845a30-fc36-45af-bde6-30df98bbbdb9,0.044277159830926505,VELOCITY
52a34fa4-8f1a-4f8e-a769-bf0011b5820a,7a42621d-e3b2-40ba-908c-a3eb64e286bc,0.044277159830926505,VELOCITY
8dffd098-c1b8-4a14-a7de-69d11d2ae746,35de3312-f495-4595-9ced-9bfaac111f1f,0.044277159830926505,VELOCITY
1643b978-77a1-4165-a3cb-67bf6b7e93ed,9f227c17-4ee0-4059-906e-0766a71bc0af,0.044277159830926505,VELOCITY
151685e9-7028-4480-87d3-4e2c93e730f6,7cfecd59-6aa8-459f-921e-bf8ac6f68f2a,0.044277159830926505,VELOCITY
761ffdce-27a7-498c-bb67-68264129e39c,50614ba8-e3dd-4781-9a57-41d827641026,0.03388755806028876,VELOCITY
cae355a1-9fae-4218-82ea-a8904667e199,45669242-c9c5-4ee3-9623-9bf97833de85,0.024972232012638762,VELOCITY
efe44b92-ba7f-49a0-a8ea-e66bc5af7cef,ab6d376b-e14f-45cd-aa84-ab25c25e002d,0.024972232012638762,VELOCITY
22db7551-dc69-4fe8-96d6-c61658490020,5d331c9d-c05f-4e49-a055-a0b8a58b9fd0,0.057803428338518814,VELOCITY
d715fd78-313c-47e7-97d6-5242b0ae2d9c,6c385180-207a-4cf1-9407-402b1b64dfa4,0.057803428338518814,VELOCITY
b4c4b0bb-7ed4-45f8-86af-bef9663d13d4,e0291d80-9833-4484-8372-06f2510beda0,0.05836832548485571,VELOCITY
e98bb977-dba9-4db3-a9fe-3ef7af56bbd9,84dc4e44-c115-404e-bc31-3f59220df925,0.05836832548485571,VELOCITY
47c490e9-9418-4c90-ac73-81fab82d7a38,6fd3ead8-049e-48c9-a8b9-f35f9dd3e3ff,0.049388558923636694,VELOCITY
00e75fec-e65b-44be-8fbf-f7af528f028e,fb17370e-ee8e-4818-860a-2e3e6a2a5fb9,0.04622932325027751,VELOCITY
f55545bf-fb05-441b-b2ec-291cac513164,cb4710b4-c6ad-4665-b8f1-1f20ccf48166,0.0030740873812850067,VELOCITY
1a01f5e8-cf5b-4992-823c-55a8676ffdb4,96d61411-27ff-455d-be59-6b8bef5f3e50,0.02502801148485423,VELOCITY
06bf0c26-730e-400d-b159-1c6faf048301,b3125290-d890-4299-b6aa-456d954efad6,0.02502801148485423,VELOCITY
4b4b7af8-f854-4e7b-a9d0-6eee5a95b6b4,14d4bdd4-13dc-4944-add7-debc2f22ff79,0.02502801148485423,VELOCITY
27a6b861-0aff-4539-b4b7-f9b09b69d9fb,b60c3881-c848-4dd4-b848-61602d7fd8ce,0.02502801148485423,VELOCITY
69ff162e-3642-41bd-a945-4a1e80675225,83627811-6149-42e3-b613-1c6776704792,0.021853030530475603,VELOCITY
393f4825-9bc7-4ad4-99be-073fca86331c,b1f9d857-b64e-44a2-a427-451ca380c461,0.015001984892524356,VELOCITY
3595537d-bf03-4f18-8b4a-8876ded2698f,9467b807-970e-4d82-a6ad-2247ea0be2a2,0.015001984892524356,VELOCITY
d6eb1589-47d9-48d7-ad57-557770d0f60e,a0cbdb0f-db11-40ed-bc6b-29412c5f3b79,0.0023199221945363613,VELOCITY
624972ff-2c2b-489f-a65a-9e0cd83d5111,12037606-5487-41d1-96f8-1770ff17ca57,0.0023199221945363613,VELOCITY
16443f52-c20a-4118-9271-5e3a38ebc302,fa11c1e5-707e-451d-b077-8873b3169fda,0.0023199221945363613,VELOCITY
7ed3ed7b-4e16-4dd6-b723-977b54e622a1,b16d5b18-e58d-4990-92b1-d18562789e5c,0.021853030530475603,VELOCITY
